"blogid","children_aba_treatment","know_see_girl","see_research_spectrum","mercury_chelation_treatment","should_fact_point","post_blog_read","vaccine_vaccines_thimerosal","back_little_down","house_room_clean","services_act_bill","car_walk_place","levels_study_children","show_video_music","doctor_hospital_pain","time_know_get","children_canada_government","study_children_data","get_work_today","family_friends_mom","syndrome_down_baby","disabilities_care_disability","people_different_person","words_use_language","conference_blogher_san","birthday_party_happy","police_story_mother","brain_genetic_environmental","court_case_cases","school_students_education","kids_special_needs","kids_fun_play","use_ipad_site","love_thank_miles","day_home_night","back_bike_day","food_eat_eating","research_iacc_health","christmas_year_joy","book_read_books","hair_wear_dog","god_hope_love","get_time_know","speaks_community_awareness","life_love_world","science_david_article","child_children_parents","people_believe_person","wakefield_mmr_andrew","beauty_thomas_went","disorder_spectrum_persons"
33,0.00314863026614866,0.00477339295674992,0.00192569092480351,0.00142930023876727,0.0649595332455052,0.0154564379816958,0.00342656257501915,0.0666385186901608,0.0242010743613717,0.00547184478733762,0.0233831733488889,0.00120582909229762,0.0077511123183653,0.00869467556364287,0.165503455944684,0.00174420454227454,0.00365598212113548,0.00708868626710042,0.0209869638632692,0.00328721335166165,0.00519196883809279,0.0180564419222803,0.0291179854475754,0.00277788716086868,0.0292157939709811,0.00627413979669704,0.00169009928798763,0.00146390290763946,0.0497904084312969,0.0046029877203657,0.0626261502201885,0.00961609140293088,0.00570150751995622,0.0517986182822251,0.00581331646313533,0.0210811543169131,0.00372976056132744,0.0136185412155999,0.00954197533257767,0.0200430322228949,0.005202780352028,0.118633284468578,0.00674656758279955,0.0337604544928772,0.00296993620775053,0.0223286955252133,0.0173420544159277,0.00108514678239816,0.00299812908936598,0.00244890562064796
34,0.0017710078117228,0.019972765439218,0.000120824217469205,6.98728487526683e-05,0.0776322116288032,0.0229363073736114,0.00010626784369688,0.101832820245045,0.00644126621985894,0.0025710143282834,0.00207030375029152,0.000161027880118237,0.00992257656875561,0.0053023870364938,0.189536574073885,0.000103853499829337,0.000945762997521047,0.00115216714146009,0.00701516693065373,0.00657280589625013,0.00983543405719615,0.0752867207320569,0.0281222799209092,0.00106803769416188,0.00604130278501914,0.00416396616417973,0.000163899635897498,5.49914638381727e-05,0.021694699985722,0.0040348661146461,0.00159858954574173,0.000283514816575536,0.0011421009297267,0.00730745823954225,0.000340818494312668,0.00280001074691386,0.00100010137990403,0.000605505329576176,0.00979989506434128,0.00925398120723531,0.000809123804471095,0.169310481835227,0.0245604238318082,0.0627764426845804,0.000209167239530153,0.0109957169292156,0.0857112930148875,4.8543668464903e-05,0.000208352649004179,0.00453529630359416
36,0.00131670277743977,0.00404431022506902,0.000706800758143424,0.00231904984283341,0.0779141394471759,0.0313579265404746,0.00235559369546372,0.0758556475901017,0.0131442533343196,0.00460390245078596,0.0126973162521369,0.00158394323086533,0.0248044126665116,0.00989096918611248,0.258079659957086,0.000666237423138744,0.00149584659540018,0.00585436781000779,0.0197450982601985,0.00538866940412795,0.001299184795808,0.00636194073305228,0.0112656546027175,0.00226440435856457,0.0182937784556011,0.00554302299406799,0.000625695931283044,0.000524932690815415,0.0346436098344686,0.00363239901896459,0.0668906716589189,0.00962559376382971,0.00435169166967728,0.0591010317310682,0.0060130526862426,0.0123161484162527,0.000904478749180706,0.00419233206882901,0.0116872467468531,0.0228039063857175,0.00315965637857619,0.0923516528885868,0.00314175833240151,0.0343415889723048,0.00318326548238079,0.0106893090048036,0.0106124067785782,0.000343692981046902,0.00449232569569314,0.00151871874632243
37,0.0160463535299052,0.00344786566656872,0.00577175399905142,0.0288548331249469,0.098891242496355,0.0290110725593014,0.0388055437878084,0.00986101847858532,0.00262220442637491,0.0186859973707436,0.00596186282837664,0.0082480074132528,0.00867669767207965,0.00348412885057216,0.0915303686200869,0.00248165966985803,0.0267020881260137,0.00186767319390436,0.00985564008144327,0.00124544464314036,0.0089759824791075,0.0163191417918647,0.0117405026294867,0.0627316974716938,0.00187718146918478,0.0226141675356785,0.0201467863555122,0.0348556151943602,0.0235077014062222,0.00214243885657378,0.0025982341379748,0.0100674292730951,0.00087187818070142,0.0063420144979499,0.00130626092856474,0.00385282188068035,0.0479787101067506,0.000687797362436409,0.0117462818383858,0.00394474892124011,0.000858315058015948,0.0223136405709391,0.0405231154552234,0.0141735924039976,0.0964417748059541,0.0323735640270681,0.0241002604589174,0.0509405280812975,0.0011608082009626,0.0107555520817919
38,0.00122852783317847,0.00370799234450354,0.000532310474320877,0.000763388765506117,0.0446789852699774,0.0836650228679864,0.00175021051417377,0.0681967399303166,0.0250382141966782,0.00556194199863271,0.0214785207953827,0.000425241978515745,0.0142248696110564,0.0117000508703006,0.17242893273416,0.00107711182446243,0.00224231666299078,0.00542517388045945,0.0202399019017743,0.00719937876224495,0.00921353308640909,0.00658285470043173,0.0217163493811386,0.0061798616148133,0.0359487760424673,0.0053508623580913,0.0018845809818432,0.000520145525369366,0.00927164227056565,0.127895843209242,0.0161668212807741,0.0269930900676994,0.00347281367239606,0.0324178461237178,0.00332700714217893,0.0262122938004284,0.0018156086442758,0.00524358863459531,0.00681271427904956,0.0146699974655325,0.00292752168194923,0.0742852085854062,0.00721412334534142,0.0275497413949571,0.00134333664007781,0.0171246351174984,0.013086056743795,0.000237198712469014,0.00159429844955354,0.00137681583131189
40,0.000739131230801173,0.0072129874798959,0.000826737143904954,0.000845860304668348,0.0620895402212012,0.0154708274779579,0.00110465277849247,0.0614222599625672,0.0137659771769285,0.00266660146791182,0.0130819618410637,0.00119701725144965,0.0039430921403347,0.0314906452812353,0.117138309415149,0.000711373243538481,0.00162150290294567,0.373433876554036,0.0135370443942022,0.00217567217221443,0.00261590484875019,0.00428952476012361,0.0042568992168923,0.00235010851181536,0.00742426508872946,0.00201323299795294,0.000787867109349532,0.0010233402151994,0.00492365073607446,0.00188044886435331,0.00539088828804283,0.0142798990879803,0.00335393695483757,0.0399827847746769,0.00223483051652639,0.0422388929829735,0.00106544061978186,0.00590752753246554,0.00546672614531479,0.022566535196577,0.00266509875768384,0.0446230344626581,0.0031930279875744,0.0233476098362793,0.00108267551781058,0.0109014800675008,0.0127359678479223,0.000421054243302669,0.00141577566612606,0.00108650072422586
42,0.0018380962040601,0.00540430425399633,0.00253175432342362,0.00167448860697157,0.0724989788350237,0.0238892720455974,0.000671791484770795,0.0585839760585019,0.0358721590086956,0.00425969013067963,0.0232835299306161,0.00105605862316386,0.00864170424955061,0.0187293555865368,0.182408453114595,0.00393175076414044,0.00544495749640321,0.00406238744439143,0.0192764768035611,0.0026389870989707,0.0363361441639881,0.0311194497506972,0.032396618083654,0.00646869497023466,0.00806531029249537,0.0113609140106315,0.0025078016573174,0.00131223060271675,0.00714604930204618,0.00289667869844866,0.00724365964093371,0.00877164790213441,0.00373803207026512,0.0222252725839099,0.00295979210919298,0.0202805628032081,0.00118178031195992,0.00805991087649919,0.0130620851321626,0.0243247647100253,0.0028192101292583,0.087461751902012,0.0123589999723542,0.0528652638176511,0.00330424328480788,0.0281781103904475,0.0336638232608872,0.00114174312767579,0.0458979223812995,0.00415335999743562
43,0.00177432145883637,0.00533282299246529,0.00163134292358215,0.00117816494685245,0.0600590097361206,0.0310567584506249,0.0023523284563635,0.0399255889761624,0.0116646919906344,0.00273408492723022,0.0244637006591749,0.000880620457624877,0.0164997772487957,0.00733619559832978,0.242438824492767,0.00156817954244352,0.0036412689554763,0.00381115911104293,0.0328216406908399,0.0860003934684097,0.0059690176501876,0.00511299208200054,0.0626625725111299,0.00394960308747304,0.0300529530097025,0.00324305805577636,0.00374981622421136,0.00138419886766784,0.00568094145386712,0.00544827690202738,0.0369321566218021,0.0144949568839357,0.00941845193576971,0.0240749487057952,0.00200927115766234,0.0194762333234265,0.00262383768309791,0.00467531474749054,0.00592368488200139,0.00760349675808679,0.014528303567597,0.0451372358011902,0.00875535149968145,0.0338159459466303,0.00317104374871524,0.0479402477249,0.00902861104530604,0.000769716862796555,0.00163627827787607,0.00356060789841784
45,0.0132164922053131,0.000467044323598606,0.558358711878982,0.00559389948097711,0.0354339102446066,0.0031187450108826,0.00268715394466735,0.00369831689712578,0.0018889758966118,0.00185466961417156,0.00259061088603221,0.162230323813771,0.00279649694429959,0.00648498338695587,0.0236905213550751,0.00086275914033695,0.04597250373618,0.000593460655698604,0.0021822555629031,0.00631308925785878,0.00577935435132212,0.00836970305582456,0.00591921507301243,0.0011563140353994,0.00117629590244565,0.00277471601998273,0.0394861545272472,0.000314984121449632,0.00188944080704283,0.000564065339829837,0.0012704710299884,0.00172112522451699,0.000678614781722829,0.00325706899473073,0.000595948887834079,0.00410176257856007,0.00330841744851924,0.000660976083640928,0.00229144242430944,0.00259981983343337,0.000599678310036471,0.00587033386538021,0.00205013515762586,0.00636809547859741,0.00136117183253521,0.00717613989894922,0.00334767507365124,0.00110995944417248,0.00193746016189999,0.00222853602029194
48,0.00108765894480262,0.0255695314952814,0.000546557622800473,0.00139472366963495,0.0453934120591709,0.00535939698513721,0.000272882423087534,0.15094303464791,0.0324059631375425,0.00126389025020843,0.0147698390346674,0.000476256609877175,0.00407638098755149,0.0192498503094015,0.192798165396774,0.000395698551182863,0.00174917813926398,0.00171674659013004,0.025958779358926,0.00116029181411858,0.00244315717173538,0.00319160665924997,0.0319039319796366,0.00194957953204527,0.0117812759220449,0.00181123656705393,0.000856225119849171,0.000158592478979069,0.00938109513088152,0.00215728485122309,0.0092222840533961,0.0044426552247876,0.00472755534336544,0.0255325108414119,0.00275019582183881,0.0199176402036462,0.000959616954011725,0.00618257791374314,0.00652017574491342,0.0152289622864789,0.143964042910677,0.0627807085298613,0.0028522762030536,0.0815324477170524,0.000726583980810357,0.0135920813970255,0.004372816560186,0.000184256076190074,0.00119198471417276,0.00109640408320984
49,0.00164708015108931,0.0131646725287931,0.000949585273539613,0.00129266401158192,0.060095309326574,0.027808362959376,0.00102323147811545,0.0813168201816522,0.0123897588730808,0.00507091747740569,0.0152054407352964,0.00110145422188582,0.00425595114112077,0.0137806076255095,0.188460723167242,0.000500931199525811,0.00111988890847556,0.00742436089106293,0.0438803952693515,0.00206137499832528,0.00324054480752625,0.00723830302892406,0.0155038527463723,0.00279489876603053,0.026344766742212,0.00242371582517312,0.000679999302145041,0.000759797647222421,0.0262546035342256,0.00553286542570425,0.0114675675824204,0.00451967197430913,0.00598404827202423,0.0616259036094988,0.00226515366349712,0.0132881634746999,0.00128739657882403,0.00493801961616819,0.0111431329803266,0.0104853771238595,0.00422501313379576,0.156334199152794,0.00391353733151206,0.08316574087926,0.00153432708501056,0.0277034613480886,0.0170807709201844,0.000645618094103457,0.00401220998899002,0.00105780894609459
50,0.0106600412030183,0.000409492083790514,0.000468798438460529,0.00157192717313446,0.147203164789477,0.0186238482144424,0.00045293978276906,0.0156909282744039,0.00775340661150634,0.0242115529151503,0.00793463437385097,0.000760415749440557,0.00706254965138927,0.00726523864459594,0.25091166909575,0.000261708326151884,0.00713248959284648,0.00337403193144467,0.00553955478905288,0.000926983941171328,0.00777163761037234,0.00975243943268458,0.0130945313257121,0.00175593662921116,0.001964581650822,0.00242091076684804,0.000319339329105261,0.00131245742402581,0.238071363605264,0.0023258677097605,0.00587384129537977,0.0177627667983357,0.000949495402184958,0.0153720343505722,0.00060318327936719,0.00684798036710245,0.00212607482143904,0.00202407229442396,0.0077749649364777,0.00433277421306684,0.00269180909813375,0.0619645920232907,0.0030707204887973,0.02244856615676,0.00358182817506645,0.0233909605219105,0.0179375667226512,0.00034072915710267,0.00246156226983489,0.00144003656245003
51,0.00502398799914122,0.00112655581379747,0.00108005899793598,0.00552377820604339,0.0703091451021907,0.0111153000423882,0.00153830192150478,0.089237014049415,0.0439126441246717,0.00312841774476954,0.0102086921429227,0.0045645366411635,0.00180877762485527,0.0344092906405495,0.210273620515922,0.000387814080183549,0.00162847248345023,0.00461882174369119,0.0142482212477444,0.00572925300189992,0.00421111466330946,0.00476381145875541,0.0445963048117288,0.000520519690456834,0.0126975194130657,0.00219878774134589,0.000833468296032547,0.00071415341029438,0.0295777075105445,0.00380376332774258,0.0138170701518973,0.00818784578714431,0.00166006671881582,0.115713624337097,0.000958290689827034,0.0143160389975076,0.000725461964457267,0.0021334718719276,0.00431968093625829,0.0252653534722786,0.00587926681414429,0.129292691821964,0.00297641448544873,0.0234163931857212,0.00077969553976268,0.0171189169985546,0.00604892275206891,0.000696808370410616,0.000755017519858976,0.00214911313733896
52,0.000326988522100926,0.00700675122565759,0.000358853217891329,0.000263662282433734,0.05799683347244,0.110860865603686,0.000271920252389498,0.0835660169578596,0.0121927414724262,0.00175574894942571,0.0256448957791791,0.000215855830135035,0.0147290939395203,0.0119299322069876,0.166146242411115,0.000333339304785686,0.000831715911083829,0.00482877913391527,0.0965011427769233,0.00281875225258494,0.00185109982296334,0.00552579115039824,0.00693116719970886,0.0068195022947454,0.0191634993456543,0.000949702815641643,0.00061071727770118,0.000133961372058619,0.00749810008089093,0.00273107091164319,0.0155122665442633,0.00245041454235345,0.00211322467336486,0.0720454283890002,0.00199164567711201,0.0125285409960469,0.000893057235591548,0.00849643537635987,0.00770116015836991,0.0184056443857461,0.00101938294565065,0.0941796595747776,0.0023672377507175,0.0860930288193522,0.000750726976768982,0.0147285532875605,0.00588262738775647,0.000123500268542968,0.0010515645976008,0.000871156639118363
53,0.00314587057311106,0.00847946264079127,0.00117699145229082,0.00425726499663688,0.0785890293223659,0.019559408229196,0.00448411008014095,0.0548523210984927,0.0189895375707835,0.0084729278214077,0.0234615422587294,0.00203174458142509,0.012586389777606,0.0150505220865786,0.154099026058145,0.0010595800031831,0.00366443260838023,0.0187768879786527,0.0254716514334295,0.00557559796756508,0.00399593839004544,0.00879294796783012,0.0289003325055825,0.0259492987840155,0.0225562773420846,0.00386410149338503,0.0025260775361482,0.000881133848985913,0.0206038437264664,0.00575233188565614,0.0176422555414329,0.0221128077752389,0.00392871867719114,0.121974793470736,0.00330372272173834,0.0219235044971472,0.00445190326398535,0.00590494685837328,0.0204600024704933,0.0263251027469885,0.00526669654279748,0.0716855619853485,0.0107846019092372,0.0265586127166669,0.00432304559535562,0.021123975678053,0.0191753217178972,0.00141627050040792,0.00238297490898514,0.00164859840281489
54,0.00773842016759947,0.0844149592581998,0.000484758505441966,0.000324812222790934,0.0738389876013758,0.0209530479203853,0.00282095697848444,0.0753362951912763,0.0172899504478934,0.118323412566677,0.0243449236284547,0.000415867121017444,0.00620561703178978,0.0113201502739383,0.122026487691444,0.000683594610787369,0.00566311642766271,0.0110022333265369,0.0285395238635179,0.00460029854110882,0.00511497135199461,0.00925836236171691,0.0141938961451347,0.00447498157437493,0.0107339703814296,0.00471976030090903,0.000704903941293163,0.00230240549435275,0.0183747990599189,0.0048542136892983,0.0130539323409782,0.00660470058688469,0.00296463061018716,0.0228626819201778,0.00174585594110548,0.00323877925143973,0.000873018239085656,0.0120764201035346,0.00201597871765138,0.00934693753594867,0.00993340266530864,0.0542673598278132,0.0262870718065798,0.0856116521945293,0.0025543849106304,0.0344111742586964,0.0166804279506483,0.000194761916663887,0.000793497321769796,0.00342365422356188
56,0.0051792224671844,0.00655943576855345,0.00121937169668228,0.000984625304231301,0.0695438297848601,0.0212479645416336,0.000779347338554779,0.110561057611984,0.016962836911943,0.00595913715471969,0.0225395393253442,0.000441383217735854,0.0161443124343957,0.00418962901689512,0.167709020382236,0.00217518021391068,0.00264548139912228,0.00666471608748585,0.0218073800368197,0.00129302235182866,0.0019373898416698,0.0181547575420651,0.0376223966226062,0.0255083621851305,0.0352314437966974,0.000857968906538883,0.00185546474661845,0.00108459043240499,0.0217569770876845,0.00571555090408977,0.016413577223969,0.006247943551228,0.00507912892450931,0.0606060697986448,0.00523651780829965,0.0181834558737257,0.00676544023057949,0.0041786626955517,0.016658383745149,0.013236287768712,0.00209154218940908,0.0869390745334256,0.00806744393972469,0.060092008009718,0.00239793683842651,0.0348277472216073,0.0113166712496567,0.000591894454073052,0.00366459504233712,0.0030742237896271
57,0.00193799012861387,0.00504483266025745,0.00114438285663691,0.000680592947332909,0.0635931093872883,0.0105891229124322,0.001292349988024,0.0846489605798149,0.0164412999986077,0.0178788156897194,0.0240987428192709,0.000440503824185486,0.0136683650513834,0.00659031765986351,0.159837445745609,0.00111727905117631,0.00268355842864549,0.0056476283215544,0.0345420321940071,0.00287088075820771,0.0234235794264123,0.0156914472942072,0.0126116669010896,0.00658555379605082,0.0206580090489801,0.0048524901641926,0.0012665402953391,0.000755207764283813,0.0191451180483048,0.00531666622010353,0.0144890426964306,0.00450966535215429,0.00413151378642855,0.0301882550495805,0.00458405564765586,0.0250477046591441,0.00630589689161596,0.00697170360230587,0.0233316754803592,0.0473975599311328,0.00950961996067923,0.131130146616433,0.00697430839892762,0.078053299426655,0.00273175753978595,0.0177958756379566,0.0169444063840877,0.000443202294407574,0.00157083512390148,0.00283498555876327
58,0.00369449530818656,0.006467800552747,0.000947808923775121,0.000698622649920797,0.0873365092792361,0.0170503023577113,0.00139489637995089,0.0801837188098936,0.0260464380532334,0.00319105301925242,0.0338705486779707,0.000300878907399119,0.0135116509141574,0.0122857212090779,0.224118532943448,0.000490544458503063,0.00376675478381297,0.00260242260566015,0.052319876016362,0.00150963466646826,0.00344681795526355,0.0187283578283403,0.039481914100776,0.0014969220035802,0.0149342652051679,0.00351193342343906,0.00223428228289619,0.000176370520310055,0.0368361070050432,0.00255901965091997,0.0138717023573903,0.00800489874559131,0.00258931621955836,0.0329568181992737,0.00235522009231877,0.0145681168169871,0.00268525658042093,0.00547025285603726,0.0197126712084574,0.0140771264646137,0.00221238093786296,0.0857897477436209,0.00679164690370637,0.0432251196868257,0.000741012411585361,0.0397301614474292,0.0078621061871482,0.000271539938983005,0.000506835027211596,0.00138386968247516
59,0.00370341577005616,0.0379728190548777,0.000745837175055384,0.00043131889631352,0.0442838029110382,0.015343264825479,0.0011454482740697,0.0993585801165941,0.0108606013045775,0.00529230236529035,0.0257186002216187,0.000420878362872858,0.00644893527697207,0.00753574611492239,0.162167222991401,0.000641078440686524,0.0014693233519406,0.00608174108378537,0.0283367664492121,0.00364469314846597,0.00265766780840216,0.00610319749599285,0.0244662193168249,0.00147019464285264,0.0796108885248334,0.00460878333139221,0.00154391086647992,0.00181605942304684,0.0235132086593105,0.00505679229700618,0.0129809258731666,0.00365042810160768,0.00752409705989086,0.043612344481337,0.00318250989441144,0.0138419280249104,0.00137296483544215,0.00622541629554555,0.00377325513870749,0.00986939064248187,0.00665528260302269,0.115300419471571,0.0119251690524454,0.0836803398531283,0.00149206488900893,0.0391822040121997,0.0200836887563005,0.000299655758696854,0.00169890409037237,0.00119971266438301
60,0.00741952251225182,0.0020028387340356,0.00165061623479846,0.00599719504229444,0.0819618316926397,0.0188813364087921,0.00297128614000253,0.0675527952787251,0.0126050727069032,0.00296023592964812,0.0272044253443045,0.001195556284276,0.0126244393082349,0.00649959071583089,0.188276726637622,0.0027970570477421,0.00459570102040658,0.00206776760499973,0.0262432782938435,0.00311775670976714,0.00508203860295587,0.014494267496475,0.0135133496582471,0.00206969955787259,0.0233132847777741,0.00410759082508595,0.00130130592933819,0.00294863801506149,0.0101575262068854,0.00116421133036172,0.0165099769090083,0.00616364812330553,0.00166408655622612,0.0146652812755891,0.00299360585355909,0.0135320182890765,0.00185643326911662,0.00354598616983449,0.0183589843903364,0.0137592037407498,0.00253276083270185,0.0533631248898257,0.0148981487957851,0.0235605136950745,0.0144897166731692,0.0302156054692901,0.0363985297411008,0.0070322267057013,0.163845569715486,0.00383763685788753
61,0.000926456319605172,0.00987491621693348,0.000740961936118982,0.000567783390497553,0.0393911051577081,0.0107235026164536,0.00149051861999074,0.163477780048903,0.0191102886463844,0.00204842763438577,0.0482658196301823,0.000778104752457172,0.00461284496965178,0.00756316553681484,0.227684818762411,0.000933144348536737,0.00183171090416937,0.0028210452869808,0.0245060060716313,0.00173057208430329,0.00202989886871211,0.00376820932351196,0.0162270605054128,0.00284818849153078,0.032757538305381,0.000818268923144788,0.00108055050840869,0.000822562908307838,0.0216329685290039,0.00128107485168099,0.0733470238737708,0.00303810645798979,0.00553481679110759,0.0589058404199187,0.00341580475703514,0.0181309834250892,0.00142163681991673,0.0122690114608839,0.00579336078937991,0.0179498351404173,0.00178889797911805,0.082274116887879,0.00296568272061336,0.0352318356338467,0.000806859214536941,0.0163015789293626,0.00490477801013565,0.00101243307892499,0.000970955715547743,0.00159114774531111
62,0.00477294878254472,0.00660445600038197,0.00138144228958863,0.000498723647319659,0.116355704925384,0.0416360031960071,0.000611950543905306,0.0224109080117734,0.00878541245189395,0.00899117763136296,0.0234016401752378,0.000470731658980001,0.0471369187862973,0.00266190286306111,0.199161104150147,0.00109336166756604,0.00126625587506811,0.00154775528145483,0.0132276322851328,0.00165686113264314,0.0144155963029569,0.05813988204535,0.0143052862178081,0.00907586922151131,0.00555399993842676,0.00640991107931938,0.000360011796519274,0.000157670700925584,0.017034943654678,0.000584344913451515,0.0101001274467362,0.00380590777206762,0.0122928055862178,0.00666471103134909,0.00102456634246168,0.00372336181828932,0.00353291449573864,0.000556089253040071,0.0170468342865486,0.00402314522886016,0.00187039188914096,0.136382705060842,0.0336159244061307,0.0504993334193569,0.000970672709949919,0.0277124895870247,0.0508127460908197,0.00172736772584396,0.00176360424116997,0.00216389438171617
63,0.00141002094963779,0.0320000510625029,0.000451563694146239,0.00022227424932181,0.0463907590209145,0.0532135956119808,0.000255875748242763,0.0974453346984545,0.0138435264656154,0.00339225431119266,0.0282195904759767,0.000149131485945875,0.00868593157034804,0.0054376876567531,0.230164122057757,0.000472659086165568,0.00288069302711707,0.000711092127641035,0.045071514114914,0.00179374521482825,0.00103919228160552,0.00809011348490108,0.0322860447287712,0.00234480355367901,0.0157506414717901,0.00090239530097028,0.00085951019147981,0.000141686293633389,0.0305590896118863,0.00312997516554235,0.0224671980171033,0.00658204739622807,0.00477043748420713,0.0496522505801014,0.00119741350975349,0.0103585117751327,0.0015692076117157,0.00955421205569549,0.0089473279335058,0.00592995278790214,0.00343477262330233,0.0889459419100604,0.0140644439384619,0.0493292212760664,0.00058893594671243,0.0479809459904265,0.0056383239116321,0.000106178203749096,0.000655748664475726,0.000912053670052929
64,0.00207088321183492,0.00927151858302292,0.00285972644141175,0.00142975959124962,0.108923712518906,0.0133182746209094,0.000453459786243956,0.0392935538414562,0.00724883291727452,0.00444564370014895,0.00941192017536804,0.000460522782422388,0.0106348024837508,0.00842233202437847,0.131799860959811,0.00046504004055602,0.00860153869631077,0.000981136526405756,0.00672659181780744,0.00098340063907871,0.029416462752673,0.112598586021611,0.0365761330747807,0.00557759986351923,0.00531103386384673,0.0221395054551634,0.00289560322726186,0.00035707770573657,0.00619333090514487,0.000626323925184516,0.00153129108400363,0.00979682242444691,0.00362857091760629,0.0126769699821572,0.00144403407273041,0.00486243374541226,0.00325648569066149,0.00114926149765948,0.0162117239315884,0.0126839902664862,0.000627904991579605,0.132924389827175,0.0379639311294961,0.0622285612745022,0.00166779289616222,0.0351754455094213,0.0526018916021488,7.37543736993697e-05,0.00371324540973173,0.0162873312200612
